country,ccode,date,year,occasion,documentname,reportconsidered,womensrightsissue,vaw,econ,vawecon,womensrights01,documenttype,originalrecnumber,newrecnumberA,action,precision,recommendation,post_2009,jurisrepeatrec,jurisinstancerec,number_actions,nomention,compliance,inaction,consideration,delegation,execution,missingmaterial,recnumberfinal_CEDAW,field31,field32,field33,field34,field35,field36,field37,field38,field39,field40,field41,field42,field43,field44,field45,field46,field47,field48,field49,field50,field51,id,institution
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2797,1555,4,3,"raise awareness among women and the general public of the criminal nature of violence against women, including d omestic and sexual violence, with a view to encouraging women to report incidents of violence against them",1,.,.,,.,.,.,.,.,.,,1555,,,,,,,,,,,,,,,,,,,,,,CEDAW1552,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2798,1556,6,2,adopt  and  effectively  implement  a  targeted  programme  to eliminate  gender-based  violence  and  harmful  practices  perpetrated  against Roma women  and girls and,1,.,.,,.,.,.,.,.,.,,1556,,,,,,,,,,,,,,,,,,,,,,CEDAW1553,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2798a,1557,2,3,"and collect statistical data on all forms of gender -based violence,  including  domestic  violence,  disaggregated  by  sex,  age,  ethnicity  or minority  status  and  relationship  between  the  victim  and  the  perpetrator, undertaking  surveys  and  research  on  the  extent  of  violence  against  women  in the State party and its root causes",1,.,.,,.,.,.,.,.,.,,1557,,,,,,,,,,,,,,,,,,,,,,CEDAW1554,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2799,1558,3,3,Strengthen  efforts  aimed  at  the  early  identification  of  victims  of trafficking and at victim assistance,1,.,.,,.,.,.,.,.,.,,1558,,,,,,,,,,,,,,,,,,,,,,CEDAW1555,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2800,1559,3,3,"Ensure the prosecution and adequate punishment of perpetrators of trafficking-related crimes, commensurate with the gravity of the crime",1,.,.,,.,.,.,.,.,.,,1559,,,,,,,,,,,,,,,,,,,,,,CEDAW1556,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2801,1560,2,3,Conduct studies and surveys on the prevalence of the exploitation of prostitution  and  include  in  its  next  report  updated  information  and  data thereon,1,.,.,,.,.,.,.,.,.,,1560,,,,,,,,,,,,,,,,,,,,,,CEDAW1557,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Violence against women and Roma women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2802,1561,6,2,"Strengthen  efforts  to  address  the  root  causes  of  trafficking  and forced  prostitution,  in  particular  of  Roma  women  and  girls,  by  increasing educational  and  alternative  income -generating  opportunities,  thereby minimizing their vulnerability",1,.,.,,.,.,.,.,.,.,,1561,,,,,,,,,,,,,,,,,,,,,,CEDAW1558,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Gender equality in political and public life,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2803,1562,8,1,"Take  sustained  measures,  with  specific  goals  and  timetables,  to accelerate the increase in the number of women in political and public life, in particular in decision-making positions, and monitor their achievement;",1,.,.,,.,.,.,.,.,.,,1562,,,,,,,,,,,,,,,,,,,,,,CEDAW1559,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Gender equality in political and public life,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2804,1563,6,2,"Adopt  measures,  including  temporary  special  measures,  such  as statutory quotas, to promote the equal   representation of women and men in the parliament  and  political  parties,  in  high -level  positions  in  the  public administration  at  the  national  and  local  levels  and  in  the  diplomatic  service, paying special attention to women belonging to ethnic minority groups",1,.,.,,.,.,.,.,.,.,,1563,,,,,,,,,,,,,,,,,,,,,,CEDAW1560,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Gender equality in education,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2805,1564,4,3,"Adopt  measures,  including  temporary  special  measures,  to  promote non-traditional  educational  choices  of  women  and  girls  in  fields  such  as mathematics,  science  and  technology  and  to  accelerate  the  appointment  of women to the highest positions in academic institutions",1,.,.,,.,.,.,.,.,.,,1564,,,,,,,,,,,,,,,,,,,,,,CEDAW1561,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Gender equality in education,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2806,1565,4,3,"Provide  education  on  sexual  and  reproductive  health  and  rights, which  is  age-appropriate  and  based  on  scientific  evidence  and  international human  rights  standards,  to  girls  and  boys,  as  part  of  the  regular  school curricula,  and  include  information  on  responsible  sexual  behaviour  and  the prevention  of  early  pregnancy  and  sexually  transmitted  infections  in  such curricula and build the capacity of teaching staff to deliver such education",1,.,.,,.,.,.,.,.,.,,1565,,,,,,,,,,,,,,,,,,,,,,CEDAW1562,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Gender equality in education for Roma women,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2807,1566,4,3,"Eliminate  the  segregation  of  Roma  girls  in  the  education  system, provide them with equal access to high-quality education at all levels and take effective measures to retain them in school and increase their attendance at the primary  and  secondary  levels  through  temporary  special  measures  and support",1,.,.,,.,.,.,.,.,.,,1566,,,,,,,,,,,,,,,,,,,,,,CEDAW1563,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Gender equality in employment,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2810,1567,4,3,"Eliminate  horizontal  and  vertical  segregation  between  women  and men in the labour market and close the gender pay gap, including by adopting temporary  special  measures  and  enhancing  efforts  to  encourage  women  and girls  to  select  non-traditional  educational  and  vocational   choices  and  career options, in particular in the areas of science and technology",1,.,.,,.,.,.,.,.,.,,1567,,,,,,,,,,,,,,,,,,,,,,CEDAW1564,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Gender equality in employment,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2811,1568,6,2,"Enhance  measures  to  achieve  the  equal  and  full  participation  of women  in  decision-making  in  the  economic  sphere,  in  particular  on  the management and supervisory boards of public and private companies",1,.,.,,.,.,.,.,.,.,,1568,,,,,,,,,,,,,,,,,,,,,,CEDAW1565,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Gender equality in employment,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2812,1569,2,2,Review its labour and social security legislation to promote the equal sharing of parental responsibilities between women and men,1,.,.,,.,.,.,.,.,.,,1569,,,,,,,,,,,,,,,,,,,,,,CEDAW1566,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Gender equality in employment,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2813,1570,2,3,Strengthen labour inspections and the sanctioning of discriminatory practices  by  employers  based  on  pregnancy  and  following  parental  leave,1,.,.,,.,.,.,.,.,.,,1570,,,,,,,,,,,,,,,,,,,,,,CEDAW1567,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Gender equality in employment,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2813,1571,4,3,encourage  men  to  opt  for  paternity  leave  and  flexible  working  arrangements,1,.,.,,.,.,.,.,.,.,,1571,,,,,,,,,,,,,,,,,,,,,,CEDAW1568,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Gender equality in employment,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2814,1572,4,3,"raise  awareness  among  employers,  in  particular  private  employers,  of  the advantages  of  promoting  gender  equality  in  the  wo rkforce  and  provide affordable and high-quality childcare facilities throughout the State party",1,.,.,,.,.,.,.,.,.,,1572,,,,,,,,,,,,,,,,,,,,,,CEDAW1569,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Gender equality in employment for Roma women,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2815,1573,6,1,"Encourage  the  adoption  of  temporary  special  measures  by  both public and private entities to promote women’s access to the labour market, in particular for  Roma women, in line with article 4 (1) of the Convention and the Committee’s general recommendation No. 25",1,.,.,,.,.,.,.,.,.,,1573,,,,,,,,,,,,,,,,,,,,,,CEDAW1570,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Violence against women and gender equality in employment,1,1,2,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2816,1574,6,2,"Ensure the effective implementation of measures to prevent, monitor and adequately remedy sexual harassment and discrimination in the workplace by strengthening the role of the labour inspectorate",1,.,.,,.,.,.,.,.,.,,1574,,,,,,,,,,,,,,,,,,,,,,CEDAW1571,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Violence against women and gender equality in health,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2827,1575,2,3,"Systematically  monitor  public  and  private  health  centres,  including hospitals and clinics, that perform sterilization procedures, so as to ensure  their full compliance  with national  legislation and  regulations on  the prohibition  of forced sterilization and impose appropriate sanctions in the event of a breach",1,.,.,,.,.,.,.,.,.,,1575,,,,,,,,,,,,,,,,,,,,,,CEDAW1572,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Gender equality in economic relations,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2831,1576,2,3,"review  its  pension  and social  benefits  schemes,  so  as  to  ensure  that  the  amount  and  duration  of pensions  and  other  benefits  are  adequate  for  effective  protection  against poverty",1,.,.,,.,.,.,.,.,.,,1576,,,,,,,,,,,,,,,,,,,,,,CEDAW1573,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Gender equality in economic relations,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2832,1577,6,2,"adopt a specific strategy to improve the economic status of singleparent households headed by women, older women and Roma women",1,.,.,,.,.,.,.,.,.,,1577,,,,,,,,,,,,,,,,,,,,,,CEDAW1574,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Gender equality for women minorities,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2833,1578,2,3,"review  its  laws  and  policies  on  land  and  housing,  including  the Construction Act,  with  the  participation  of  Roma  women,  to  ensure  that  they can  fully  enjoy  their  rights  to  adequate  housing,  education  and  family  and private life without discrimination and fear of segregation, forced eviction and displacement,",1,.,.,,.,.,.,.,.,.,,1578,,,,,,,,,,,,,,,,,,,,,,CEDAW1575,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Gender equality for women minorities,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2834,1579,6,3,establish and enforce a strict code of conduct for the police so  as  to  effectively  guarantee  respect  for  women’s  human  rights  in  all  their operations,1,.,.,,.,.,.,.,.,.,,1579,,,,,,,,,,,,,,,,,,,,,,CEDAW1576,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Gender equality for undocumented migrant women,1,1,2,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2835,1580,2,3,"introduce  protective  measures  for  all  migrant  women,  including undocumented  migrant  women,  at  particular  risk  of  violence,  strengthen labour  inspections  of  workplaces,  including  private  households,  and  take specific measures to protect all migrant women from racially motivated acts",1,.,.,,.,.,.,.,.,.,,1580,,,,,,,,,,,,,,,,,,,,,,CEDAW1577,CEDAW
Slovakia,317,11/26/19,2015,Sixty-second session,CEDAW/C/SVK/CO/5-6,fifth and sixth periodic reports,Gender equality and violence against minority women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2836,1581,5,3,"review current laws and take measures to ensure that the rights of transgender and intersex women and girls to con trol their bodies are respected and  protected  and  that  they  are  free  from  non -consensual  medical  treatment, including  by  abolishing  the  requirement  of  compulsory  sterilization  and surgery  for  transgender  women  who  wish  to  obtain  legal  recognition  of  their gender",1,.,.,,.,.,.,.,.,.,,1581,,,,,,,,,,,,,,,,,,,,,,CEDAW1578,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,Gender equality in employment,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2861,1582,4,2,"develop measures aimed at addressing women’s occupational segregation and the diversification of women’s academic and professional choices, including in non-traditional fields",1,.,.,,0,1,0,1,1,0,,1582,,,,,,,,,,,,,,,,,,,,,,CEDAW1579,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2862,1583,8,1,"address the issue of gender-based violence in a comprehensive manner, in line with general recommendation 19",1,.,.,,999,1,999,999,999,999,,1583,,,,,,,,,,,,,,,,,,,,,,CEDAW1580,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2863,1584,6,2,"develop a comprehensive strategy or action plan to prevent and eliminate all forms of violence against women and girls and an effective institutional mechanism to coordinate, monitor and assess the effectiveness of the measures taken",1,.,.,,0,333,1,0,0,0,,1584,,,,,,,,,,,,,,,,,,,,,,CEDAW1581,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2864,1585,2,3,"study and analyse all cases of murders of women by their intimate partners, on that basis, adopt effective measures to protect women from this particular type of violence",1,.,.,,0,0,1,0,0,0,,1585,,,,,,,,,,,,,,,,,,,,,,CEDAW1582,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2865,1586,6,3,"ensure that a sufficient number of safe crisis centres and shelters are available to women victims of violence, staffed by expert personnel and provided with adequate financial resources for their effective functioning",1,.,.,,0,1,0,0,1,0,,1586,,,,,,,,,,,,,,,,,,,,,,CEDAW1583,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2866,1587,2,3,"provide, in the next periodic report, an analysis of the impact of the implementation of the Domestic Violence Prevention Act on the prevalence of violence against women",1,.,.,,0,1,0,0,1,0,,1587,,,,,,,,,,,,,,,,,,,,,,CEDAW1584,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2867,1588,8,1,"continue its efforts to combat all forms of trafficking in women and children, in line with article 6 of the Convention",1,.,.,,999,1,999,999,999,999,,1588,,,,,,,,,,,,,,,,,,,,,,CEDAW1585,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2868,1589,6,3,"expansion of training activities for the judiciary, prosecutors and other public officials and expansion of those activities to relevant non-governmental organizations so as to ensure the prosecution and punishment of perpetrators",1,.,.,,0,0,1,0,0,0,,1589,,,,,,,,,,,,,,,,,,,,,,CEDAW1586,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2869,1590,1,3,"pursue international, regional and bilateral cooperation efforts with countries of origin, transit and destination to prevent trafficking and bring perpetrators to justice",1,.,.,,1,0,0,0,0,0,,1590,,,,,,,,,,,,,,,,,,,,,,CEDAW1587,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,Gender equality in political and public life,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2870,1591,8,1,"strengthen its efforts to increase the number of women participating in political life, in particular at the national level",1,.,.,,999,1,999,999,999,999,,1591,,,,,,,,,,,,,,,,,,,,,,CEDAW1588,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,Gender equality in political and public life,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2871,1592,2,2,revisit the national Assembly Elections Act in light of the results produced in the most recent elections in order to accelerate political advancement of women in the next elections,1,.,.,,0,1,0,1,1,0,,1592,,,,,,,,,,,,,,,,,,,,,,CEDAW1589,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,Gender equality in political and public life,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2872,1593,6,1,"introduce temporary special measures, in accordance with article 4, paragraph 1, of the Convention and general recommendation 25 (to increase political advancement of women)",1,.,.,,999,999,1,999,999,999,,1593,,,,,,,,,,,,,,,,,,,,,,CEDAW1590,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,Gender equality in political and public life,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2873,1594,6,2,"strengthen its efforts to promote women to positions of mayor in municipalities by, for example, introducing temporary special measures",1,.,.,,0,0,1,0,0,0,,1594,,,,,,,,,,,,,,,,,,,,,,CEDAW1591,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,Gender equality in political and public life,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2874,1595,4,3,enhance awareness-raising campaigns on the importance of women’s participation in political life,1,.,.,,0,1,0,1,1,0,,1595,,,,,,,,,,,,,,,,,,,,,,CEDAW1592,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,Gender equality in political and public life,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2875,1596,6,3,organize special capacity-building initiatives for women candidates for election or for mayors,1,.,.,,0,0,1,0,0,0,,1596,,,,,,,,,,,,,,,,,,,,,,CEDAW1593,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,Gender equality in employment,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2876,1597,8,1,"continue to take concrete measures to eliminate occupational segregation, both horizontal and vertical, and to narrow and close the pay gap between women and men",1,.,.,,999,333,1,999,999,999,,1597,,,,,,,,,,,,,,,,,,,,,,CEDAW1594,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,Gender equality in employment,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2877,1598,6,2,to prioritize the realization of de facto equal opportunities for women and men in the labour market and to take measures aimed at decreasing the high proportion of women in comparison with men employed on fixed-term contracts,1,.,.,,0,333,1,0,333,0,,1598,,,,,,,,,,,,,,,,,,,,,,CEDAW1595,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,Gender equality in employment,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2878,1599,6,1,"take steps to widen the options available to women in both the public and the private sector, inter alia, through implementation of temporary special measures in accordance with article 4, paragraph 1, of the Convention and general recommendation 25, wherever possible",1,.,.,,999,1,999,999,999,999,,1599,,,,,,,,,,,,,,,,,,,,,,CEDAW1596,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,Violence against women and gender equality in employment,1,1,2,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2879,1600,6,2,"introduce specific measures to address sexual harassment in the workplace, including those aimed at encouraging women to report such harassment",1,.,.,,0,1,0,1,1,0,,1600,,,,,,,,,,,,,,,,,,,,,,CEDAW1597,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,Gender equality in employment and family relations,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2883,1601,2,3,"undertake research on the impact of the economic consequences of divorce on both spouses, with specific attention to the enhanced human capital and earning potential of male spouses on the basis of their full-time and uninterrupted career pattern",1,.,.,,1,0,0,0,0,0,,1601,,,,,,,,,,,,,,,,,,,,,,CEDAW1598,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,Gender equality in employment and family relations,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2884a,1602,2,3,review its current legislation in light of the outcome of the research (on economic consequences of divorce) and include information to this effect in its next periodic report,1,.,.,,1,0,0,0,0,0,,1602,,,,,,,,,,,,,,,,,,,,,,CEDAW1599,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,Gender equality in education for Roma women,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2886,1603,4,2,"intensify efforts to promote the access of Roma girls to education and their retention in all levels of education, and to address the high rate of unemployment among Roma women",1,.,.,,0,1,0,0,1,0,,1603,,,,,,,,,,,,,,,,,,,,,,CEDAW1600,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,"Gender equality in health, education, employment for Roma women",,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2888,1604,2,3,"collect and make available statistical information pertaining to the education, health, employment and social, economic and political status of Roma women and girls, with a view to developing further specific policies to respond to their needs -- requests the State party to include that information in its next periodic report",1,.,.,,0,333,1,0,0,0,,1604,,,,,,,,,,,,,,,,,,,,,,CEDAW1601,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,"Gender equality in economy, education, and health for rural women",,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2889,1605,6,2,"develop special policies and programmes aimed at the economic empowerment of rural women ensuring their access to health-care services, education and social services",1,.,.,,0,0,1,0,0,0,,1605,,,,,,,,,,,,,,,,,,,,,,CEDAW1602,CEDAW
Slovenia,349,11/8/12,2008,Forty-second session,CEDAW/C/SVN/CO/4,fourth periodic report,"Gender equality in economy, education, and health for rural women",,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2890,1606,2,2,"include in its next periodic report more information and data on the situation of rural women, and of older rural women in particular, and on any policy aimed at their economic empowerment as well as their access to education and health-care services",1,.,.,,0,333,1,0,333,0,,1606,,,,,,,,,,,,,,,,,,,,,,CEDAW1603,CEDAW
Slovenia,349,11/25/19,2015,Sixty-second session,CEDAW/C/SVN/CO/5-6,fifth and sixth periodic reports,"Gender equality in education, employment, health for disadvantaged women",,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2903,1607,6,1,"Adopt further temporary special measures, in accordance with article 4 (1) of the Convention and in line with the Committee’s general recommendation No. 25 (2004) on temporary special measures, as part of a necessary strategy to accelerate the achievement of substantive equality of women and men, including in the areas of employment, education and health and to target disadvantaged and marginalized groups of women, including Roma women, rural women, women with disabilities, migrant and refugee women and older women",1,.,.,,.,.,.,.,.,.,,1607,,,,,,,,,,,,,,,,,,,,,,CEDAW1604,CEDAW
Slovenia,349,11/25/19,2015,Sixty-second session,CEDAW/C/SVN/CO/5-6,fifth and sixth periodic reports,Gender equality in education,,1,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2907,1608,4,3,"Adequately integrate the principles of non-discrimination and equality of women and men into educational policies, the national core curriculum and related documents and into basic and continuous education for teachers and health-care professionals and other service providers",1,.,.,,.,.,.,.,.,.,,1608,,,,,,,,,,,,,,,,,,,,,,CEDAW1605,CEDAW
Slovenia,349,11/25/19,2015,Sixty-second session,CEDAW/C/SVN/CO/5-6,fifth and sixth periodic reports,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2910,1609,5,2,amend its legislation to include all forms of violence against women in both the public and private spheres,1,.,.,,.,.,.,.,.,.,,1609,,,,,,,,,,,,,,,,,,,,,,CEDAW1606,CEDAW
Slovenia,349,11/25/19,2015,Sixty-second session,CEDAW/C/SVN/CO/5-6,fifth and sixth periodic reports,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2910a,1610,6,3,adopt and implement a national programme on the prevention of domestic violence for the period from 2015 to 2020,1,.,.,,.,.,.,.,.,.,,1610,,,,,,,,,,,,,,,,,,,,,,CEDAW1607,CEDAW
Slovenia,349,11/25/19,2015,Sixty-second session,CEDAW/C/SVN/CO/5-6,fifth and sixth periodic reports,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2911,1611,3,3,"take all appropriate measures to ensure that all acts of violence against women, including domestic and sexual violence, are thoroughly investigated and prosecuted and that the sentences imposed on perpetrators are commensurate with the gravity of the crime",1,.,.,,.,.,.,.,.,.,,1611,,,,,,,,,,,,,,,,,,,,,,CEDAW1608,CEDAW
Slovenia,349,11/25/19,2015,Sixty-second session,CEDAW/C/SVN/CO/5-6,fifth and sixth periodic reports,Violence against women,1,,1,1,Concluding Comments of the Committee on the Elimination of Discrimination Against Women,2912,1612,6,3,"establish a permanent mechanism to coordinate, monitor and assess the effectiveness of the measures taken to tackle violence against women and provide it with sufficient human, technical and financial resources",1,.,.,,.,.,.,.,.,.,,1612,,,,,,,,,,,,,,,,,,,,,,CEDAW1609,CEDAW
