country,ccode,bloc,organization,womensrightsissue,womensrights01,recstate,recstatebloc,recstateorg,response,action_upr,session,year,equalityinsociety,vaw,econ,vawecon,health,femaleminorities,originalrecnumber,newrecnumber,recommendation,precision,action,repeatrec,instancerec,nomention,compliance,inaction,consideration,delegation,execution,missingmaterial,recnumberfinal_UPR,id,institution
Norway,385,WEOG,,"Labour,Migrants,Women's rights",1,Paraguay,GRULAC,"OAS, OEI",Accepted,4,19,2014,1,,1,1,,1,1173,1141,"Multiply policies to increase the participation of women of migrant background in the labour market, as well as policies that make it possible to eliminate the wage gap between men and women",2,6,,,0,0,0,0,1,1,,1133,UPR1131,UPR
Poland,290,EEG,EU,"Women's rights, treaty bodies",1,Canada,WEOG,"OAS, OIF, Commonwealth",Noted,2,1,2008,1,1,,1,,,1193,1154,"While commending the Government for the measures already taken in combating violence against women, recommended that steps continue to be taken to follow up on the recommendations of the Human Rights Committee and CEDAW",1,1,,,999,1,999,999,999,999,,1134,UPR1132,UPR
Poland,290,EEG,EU,Women's rights,1,Cuba,GRULAC,"OAS, OEI, ACS",Noted,2,1,2008,1,,1,1,,,1195,1155,Continue to promote the participation of women in the public and political life of the country until they have gradually achieved a level of gender equality.,1,4,,,999,1,999,999,999,999,,1135,UPR1133,UPR
Poland,290,EEG,EU,"Women's rights, rights of the child",1,Norway,WEOG,,Accepted,3,13,2012,1,1,,1,,,1174,1142,Consider signing and ratifying the Council of Europe Convention on preventing and combating violence against women and domestic violence,1,1,,,999,1,999,999,999,999,,1136,UPR1134,UPR
Poland,290,EEG,EU,"Women's rights, rights of the child",1,Austria,WEOG,EU,Accepted,5,13,2012,1,1,,1,,,1175,1143,Sign the Council of Europe Convention on preventing and combating violence against women and domestic violence,3,1,,,0,1,0,0,0,0,,1137,UPR1135,UPR
Poland,290,EEG,EU,Women's rights,1,Uzbekistan,Asia,"OIC, CIS",Accepted,4,13,2012,1,,1,1,,,1178,1144,"Develop and start the implementation of the policy on reducing the wage gap between man and women, including in the sector of low paid women jobs",3,6,,,0,0,1,0,0,0,,1138,UPR1136,UPR
Poland,290,EEG,EU,Women's rights,1,Spain,WEOG,"EU, OEI",Accepted,5,13,2012,1,1,,1,,,1179,1145,Establish a specific and comprehensive plan to combat gender violence and provide it with the necessary resources for its implementation,2,8,,,0,333,1,0,333,0,,1139,UPR1137,UPR
Poland,290,EEG,EU,"Women's rights, rights of the child",1,Hungary,EEG,EU,Accepted,4,13,2012,1,1,,1,,,1180,1146,Improve access to justice of the victims of domestic violence,3,3,,,0,1,0,0,1,0,,1140,UPR1138,UPR
Poland,290,EEG,EU,"Women's rights, rights of the child, human rights education and training",1,Liechtenstein,WEOG,,Accepted,5,13,2012,1,1,,1,,,1181,1147,Continue to support the reform of the legislation on domestic violence by conducting public awareness-raising,3,4,,,0,0,1,0,0,0,,1141,UPR1139,UPR
Poland,290,EEG,EU,"Women's rights, rights of the child, human rights education and training",1,Liechtenstein,WEOG,,Accepted,5,13,2012,1,1,,1,,,1181a,1148,Continue to support the reform of the legislation on domestic violence by providing professional training on the provisions of the 2010 Act on the Prevention of Domestic Violence to ensure its effective implementation,3,6,,,1,0,0,0,0,0,,1142,UPR1140,UPR
Poland,290,EEG,EU,"Women's rights, rights of the child",1,Liechtenstein,WEOG,,Accepted,4,13,2012,1,1,,1,,,1182,1149,"Ensure that victims of domestic violence have access to adequate assistance, including legal and psychological counselling, medical help and shelter",3,6,,,0,0,1,0,0,0,,1143,UPR1141,UPR
Poland,290,EEG,EU,Women's rights,1,Moldova,EEG,"CIS, OIF",Accepted,2,13,2012,1,,1,1,,,1183,1150,Continue to promote the participation of women in the public and political life of the country,1,4,,,999,1,999,999,999,999,,1144,UPR1142,UPR
Poland,290,EEG,EU,Women's rights,1,Romania,EEG,"EU, OIF",Accepted,2,13,2012,1,,1,1,,,1184,1151,Continue the policy of increasing the number of women in public and political life,2,6,,,0,1,0,0,1,0,,1145,UPR1143,UPR
Poland,290,EEG,EU,Women's rights,1,Egypt,Africa,"AU, OIC, AL, OIF",Accepted,5,13,2012,1,,1,1,,,1185,1152,"Further enhance and encourage the political participation of women, including through awareness-raising campaigns",3,4,,,0,1,0,0,1,0,,1146,UPR1144,UPR
Poland,290,EEG,EU,Women's rights,1,Guatemala,GRULAC,"OAS, OEI, ACS",Accepted,4,13,2012,1,,1,1,,,1186,1153,Implement a variety of measures to strengthen the participation of women in all social areas,1,7,,,999,999,999,999,999,1,,1147,UPR1145,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, trafficking",1,Malaysia,Asia,"ASEAN, OIC, Commonwealth",Accepted,3,6,2009,1,1,,1,,,1227,1181,"Consider strengthening efforts to combat violence against women, including domestic violence and trafficking in women and children, by, inter alia, ensuring the full implementation of related laws and legislation",1,7,,,999,1,999,999,999,999,,1148,UPR1146,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, treaty bodies",1,Bulgaria,EEG,"EU, OIF",Accepted,5,6,2009,1,1,,1,,,1228,1182,Continue efforts and ensure the full implementation of legislation regarding violence against women and prosecute and sanction those responsible for such acts in line with the recommendation made by the Committee on the Elimination of Discrimination against Women,2,7,,,0,0,0,0,1,1,,1149,UPR1147,UPR
Portugal,235,WEOG,"EU, OEI",Women's rights,1,Chile,GRULAC,"OAS, OEI",Accepted,2,6,2009,1,1,,1,,,1229,1183,Continue enforcing measures to reduce violence against women,1,8,,,999,1,999,999,999,999,,1150,UPR1148,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child",1,Canada,WEOG,"OAS, OIF, Commonwealth",Accepted,2,6,2009,1,1,,1,,,1230,1184,Continue to combat domestic violence with a policy of prevention as a priority for its Government programme for 2009-2013,3,6,,,1,0,0,0,0,0,,1151,UPR1149,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, human rights education and training",1,Slovenia,EEG,EU,Accepted,5,6,2009,1,1,,1,,,1231,1185,Disseminate information on the available remedies and expand its training programmes for judiciary and public officials to sensitize them to all forms of violence against women and measures to protect victims,3,6,,,0,333,1,0,333,0,,1152,UPR1150,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child",1,Philippines,Asia,ASEAN,Accepted,4,6,2009,1,1,,1,,,1232,1186,Enhance efforts to combat domestic violence,1,8,,,999,1,999,999,999,999,,1153,UPR1151,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child",1,Austria,WEOG,EU,Accepted,4,6,2009,1,1,,1,,,1233,1187,"Ensure effective implementation of its programmes and policies against domestic violence, inter alia, through the continued provision of adequate funding and the creation of a monitoring mechanism",3,6,,,0,1,0,0,1,0,,1154,UPR1152,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, treaty bodies",1,France,WEOG,"EU, OIF",Accepted,4,6,2009,1,1,,1,,,1234,1188,Ensure the full implementation of legislation regarding violence against women,1,7,,,999,999,999,999,999,1,,1155,UPR1153,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, treaty bodies",1,France,WEOG,"EU, OIF",Accepted,4,6,2009,1,1,,1,,,1234a,1189,prosecute and sanction those responsible for such acts in line with the recommendation made by the Committee on the Elimination of Discrimination against Women,3,3,,1,0,0,0,0,0,1,,1156,UPR1154,UPR
Portugal,235,WEOG,"EU, OEI",Women's rights,1,Spain,WEOG,"EU, OEI",Accepted,4,6,2009,1,,1,1,,,1235,1190,"Extend policies and strategies of gender equality to all levels of the public administration, including affirmative measures for women in all ministries",2,6,,,0,0,1,0,0,0,,1157,UPR1155,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child",1,Sweden,WEOG,EU,Accepted,4,6,2009,1,1,,1,,,1236,1191,Facilitate prosecution of domestic violence and implement improved measures for protection of victims,2,3,,,0,1,0,0,1,0,,1158,UPR1156,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child, human rights education and training",1,Bosnia & Herzegovina,EEG,,Accepted,4,6,2009,1,1,1,2,,,1237,1192,"Further address the human rights challenges, strengthen the mechanisms and take appropriate measures to reduce the level of domestic violence, increase the representation of women in the decision-making bodies and provide human rights training for target groups like jurists, police, migrants, minority groups and media as a means of human rights promotion",3,6,,,0,333,1,0,333,0,,1159,UPR1157,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child",1,Spain,WEOG,"EU, OEI",Accepted,4,6,2009,1,1,,1,,,1238,1193,Implement educational measures from early childhood rejecting all types of domestic violence and promote the reporting of cases of domestic violence,3,4,,,0,1,0,0,0,0,,1160,UPR1158,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, treaty bodies",1,Mauritius,Africa,"AU, OIF, Commonwealth",Accepted,4,6,2009,1,1,,1,,,1239,1194,Maintain and intensify efforts and ensure the full implementation of legislation regarding violence against women,2,7,,,0,0,0,0,1,1,,1161,UPR1159,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, treaty bodies",1,Mauritius,Africa,"AU, OIF, Commonwealth",Accepted,4,6,2009,1,1,,1,,,1239a,1195,prosecute and sanction those responsible for such acts in line with the recommendation made by the Committee on the Elimination of Discrimination against Women,3,3,1189,2,0,0,0,0,0,1,,1162,UPR1160,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, human rights education and training",1,Austria,WEOG,EU,Accepted,5,6,2009,1,1,,1,,,1240,1196,Provide special training to police officers and prosecutors dealing with cases of sexual and domestic violence against women,3,6,,,0,0,1,0,333,333,,1163,UPR1161,UPR
Portugal,235,WEOG,"EU, OEI",Women's rights,1,Angola,Africa,AU,Accepted,4,6,2009,1,1,,1,,,1241,1197,Set up strategies and establish mechanisms which encourage victims of marital violence to denounce their aggressors before the judicial authorities,3,3,,,0,1,0,0,0,0,,1164,UPR1162,UPR
Portugal,235,WEOG,"EU, OEI",Women's rights,1,Brazil,GRULAC,"OAS, OEI",Accepted,4,6,2009,1,1,,1,,,1242,1198,"Strengthen efforts to prevent, combat and punish violence against women",1,8,,,999,1,999,999,999,999,,1165,UPR1163,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child",1,Sweden,WEOG,EU,Accepted,4,6,2009,1,1,,1,,,1243,1199,Strengthen its efforts to ensure that the laws prohibiting violence against women and children are enforced,1,3,,,999,1,999,999,999,999,,1166,UPR1164,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child, minorities",1,Norway,WEOG,,Accepted,4,6,2009,1,1,,1,,1,1244,1200,"Strengthen its efforts to fully implement legislation on violence against women and children and prosecution and convictions of perpetrators and to ensure that all programmes, projects and measures to combat violence against women also reach Roma women",3,7,,,0,333,1,0,333,0,,1167,UPR1165,UPR
Portugal,235,WEOG,"EU, OEI",Women's rights,1,Greece,WEOG,"EU, OIF",Accepted,2,19,2014,1,,1,1,,,1196,1156,Continue to take measures in promoting women's participation in political affairs,1,4,,,999,1,999,999,999,999,,1168,UPR1166,UPR
Portugal,235,WEOG,"EU, OEI",Women's rights,1,Paraguay,GRULAC,"OAS, OEI",Accepted,4,19,2014,1,,1,1,,,1200,1157,"Increase the policies which permit legislative provisions for nondiscrimination between men and women in employment to be reflected in practice, especially in relation to differences in pay and the prevalence of temporary employment contracts among women",3,6,,,0,333,1,333,333,0,,1169,UPR1167,UPR
Portugal,235,WEOG,"EU, OEI",Women's rights,1,Slovenia,EEG,EU,Accepted,4,19,2014,1,,1,1,,,1201,1158,"Take measures to combat discrimination against women in recruitment, employment, career advancement and pay",1,8,,,999,1,999,999,999,999,,1170,UPR1168,UPR
Portugal,235,WEOG,"EU, OEI",Women's rights,1,Spain,WEOG,"EU, OEI",Accepted,2,19,2014,1,,1,1,,,1202,1159,Continue providing the means necessary to avoid pay differences based on gender,2,6,,,0,1,0,1,1,0,,1171,UPR1169,UPR
Portugal,235,WEOG,"EU, OEI",Women's rights,1,Vietnam,Asia,"ASEAN, OIF",Accepted,4,19,2014,1,,1,1,,,1203,1160,Adopt further measures to reduce the gender pay gap in all sectors of the economy,1,8,,,999,1,999,999,999,999,,1172,UPR1170,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child",1,Bulgaria,EEG,"EU, OIF",Accepted,5,19,2014,1,1,,1,,,1204,1161,"Continue to collect specific data and maintain efforts to standardize reporting and data collection concerning victims of domestic violence, including through the creation of a website and a database",3,2,,,0,333,1,0,333,0,,1173,UPR1171,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child",1,Chile,GRULAC,"OAS, OEI",Accepted,2,19,2014,1,1,,1,,,1205,1162,"Continue to apply measures to combat gender-based violence, including programmes of prevention which promote the elimination of gender stereotypes and the empowerment of women",3,4,,,0,0,0,0,0,1,,1174,UPR1172,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child",1,Montenegro,EEG,,Accepted,2,19,2014,1,1,,1,,,1206,1163,"Continue preventing and combating violence against women, including domestic violence",1,8,,,999,1,999,999,999,999,,1175,UPR1173,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child",1,Norway,WEOG,,Accepted,2,19,2014,1,1,,1,,,1207,1164,Continue efforts to reduce social acceptance of domestic and gender based violence,1,4,,,999,1,999,999,999,999,,1176,UPR1174,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child",1,Rusia,EEG,CIS,Accepted,4,19,2014,1,1,,1,,,1208,1165,Adopt a national strategy in the field of domestic violence,1,8,,,999,1,999,999,999,999,,1177,UPR1175,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child",1,Sierra Leone,Africa,"AU, OIC, Commonwealth",Accepted,4,19,2014,1,1,,1,,,1209,1166,"Ensure that victims of domestic violence have access to adequate counselling and protection, including by the provision of shelters for women victims, and that acts are effectively investigated and perpetrators brought to justice",3,6,,,0,0,0,0,1,1,,1178,UPR1176,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child, human rights education and training",1,Timor-Leste,Asia,,Accepted,5,19,2014,1,1,,1,,,1210,1167,"Pursue its efforts aiming at preventing and combating gender-based violence, particularly by providing training, awareness campaigns and assistance to victims",3,4,,,0,1,0,0,1,0,,1179,UPR1177,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child",1,Venezuela,GRULAC,"OAS, OEI, ACS",Accepted,2,19,2014,1,1,,1,,,1211,1168,Continue the measures necessary to ensure that women victims of domestic violence and gender-based violence have access to effective means of prevention and protection and that perpetrators are brought to justice,3,3,,,0,1,0,0,1,0,,1180,UPR1178,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child",1,Canada,WEOG,"OAS, OIF, Commonwealth",Accepted,4,19,2014,1,1,,1,,,1212,1169,"Ensure full implementation of its national plans against domestic and gender-based violence to effectively reduce social acceptance of violence against women, including domestic violence, promote equality between women and men, eliminate stereotypes and take measures to raise awareness of existing mechanisms to prevent and combat domestic violence",3,4,,,0,0,0,0,1,1,,1181,UPR1179,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child",1,Canada,WEOG,"OAS, OIF, Commonwealth",Accepted,4,19,2014,1,1,,1,,,1212a,1170,Ensure full implementation of its national plans against domestic and gender-based violence including by ensuring thorough investigation and prosecution of all acts of violence against women,3,3,,,0,0,0,0,1,1,,1182,UPR1180,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child",1,Mexico,GRULAC,"OAS, OEI, ACS",Accepted,5,19,2014,1,1,,1,,,1213,1171,"Adopt measures to continue combating domestic violence within the framework of the fifth National Plan, including through the establishment of effective procedures for reporting cases",3,3,,,0,1,0,0,1,0,,1183,UPR1181,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child",1,Mexico,GRULAC,"OAS, OEI, ACS",Accepted,5,19,2014,1,1,,1,,,1213a,1172,"Adopt measures to continue combating domestic violence within the framework of the fifth National Plan, including through combating stereotypes and misogynistic attitudes",3,4,,,0,0,0,0,0,1,,1184,UPR1182,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child",1,Poland,EEG,EU,Accepted,2,19,2014,1,1,,1,,,1214,1173,"Continue to take steps, in particular within the Action Plan, to combat and prevent violence and to ensure that victims have access to means of protection, that acts of domestic violence are effectively investigated and that perpetrators are brought to justice",3,3,,,0,0,0,0,1,1,,1185,UPR1183,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child",1,Palestine,Observer,"OIC, AL",Accepted,2,19,2014,1,1,,1,,,1215,1174,"Continue to take steps, in particular within the national Action Plan against domestic violence, and ensure that victims have effective access to complaint mechanisms",3,3,,,0,0,0,0,1,1,,1186,UPR1184,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child",1,Albania,EEG,"OIC, OIF",Accepted,4,19,2014,1,1,,1,,,1216,1175,Take further steps to combat and prevent domestic violence and ensure that victims have effective access to complaints mechanisms,3,3,,,0,0,0,0,1,1,,1187,UPR1185,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child",1,Spain,WEOG,"EU, OEI",Accepted,4,19,2014,1,1,,1,,,1217,1176,"Continue strengthening its efforts to combat domestic violence in all its forms, especially facilitating access by victims to mechanisms for reporting cases",3,3,,,0,1,0,0,1,0,,1188,UPR1186,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child, right to education, minorities, migrants",1,Venezuela,GRULAC,"OAS, OEI, ACS",Accepted,4,19,2014,1,,1,1,,1,1218,1177,"Continue and strengthen educational measures which promote a more integrated system of education that favours migrants, ethnic minorities, women and girls and the Roma community in particular",3,6,,,0,1,0,0,1,0,,1189,UPR1187,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child",1,Chile,GRULAC,"OAS, OEI",Accepted,2,19,2014,1,1,,1,,1,1219,1178,"Continue to strengthen programmes of prevention of domestic violence, especially against children and elderly persons",2,6,,,0,1,0,0,1,0,,1190,UPR1188,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child",1,Australia,WEOG,"PIF, Commonwealth",Accepted,2,19,2014,1,1,,1,,,1221,1179,Continue to increase community awareness of domestic violence and give particular attention to the needs of families caring for older persons,2,4,,,0,1,0,0,0,0,,1191,UPR1189,UPR
Portugal,235,WEOG,"EU, OEI","Women's rights, rights of the child",1,Costa Rica,GRULAC,"OAS, OEI, ACS",Accepted,4,19,2014,1,1,,1,,,1222,1180,"Pay special attention to the situation of domestic violence and its evolution, particularly because of the possible impact of the economic difficulties on families",1,2,,,999,999,1,999,999,999,,1192,UPR1190,UPR
Romania,360,EEG,"EU, OIF",Women's rights,1,France,WEOG,"EU, OIF",Accepted,4,2,2008,1,1,,1,,,1250,1201,"Strengthen the efforts made to combat violence against women by way of information, prevention, protection of victims and punishment of the perpetrators.",2,3,,,0,1,0,0,1,0,,1193,UPR1191,UPR
Romania,360,EEG,"EU, OIF","Rights of the Child,Women's rights",1,Italy,WEOG,EU,Accepted,4,2,2008,1,1,,1,,,1252,1202,Adopt and effectively implement measures to prevent and eliminate domestic violence against women.,1,8,,1,999,1,999,999,999,999,,1194,UPR1192,UPR
Romania,360,EEG,"EU, OIF","Rights of the Child,Women's rights",1,Turkey,WEOG,OIC,Accepted,4,2,2008,1,1,,1,,,1255,1203,Adopt and effectively implement measures to prevent and eliminate domestic violence against women.,1,8,1202,2,999,1,999,999,999,999,,1195,UPR1193,UPR
Romania,360,EEG,"EU, OIF","Disabilities,Justice,Right to education,Right to health,Rights of the Child,Women's rights",1,Viet Nam,Asia,"ASEAN, OIF",Accepted,4,15,2013,1,,1,1,1,,1258,1204,"Further consolidate achievements in domains such as legislative and judicial reform, education, health care and gender equality, and continue to put more priorities and national resources on other important fields of job creation and social security, with greater focus on improving the overall conditions of vulnerable groups of children, women, youth and persons with disabilities",2,6,,,0,1,0,1,1,0,,1196,UPR1194,UPR
Romania,360,EEG,"EU, OIF","Justice,Rights of the Child,Trafficking,Women's rights",1,Iran,Asia,OIC,Accepted,4,15,2013,1,1,,1,,,1266,1205,Take further measures to decrease serious challenges in access to justice by victims of domestic violence and human trafficking,2,3,,,0,0,0,0,1,1,,1197,UPR1195,UPR
Romania,360,EEG,"EU, OIF","Rights of the Child,Women's rights",1,Peru,GRULAC,"OAS, OEI",Accepted,4,15,2013,1,1,,1,,,1267,1206,"Redouble efforts to combat violence against women and girls, and ensure greater representation of women in managerial and decision-making positions",1,8,,,999,333,1,999,999,999,,1198,UPR1196,UPR
Romania,360,EEG,"EU, OIF","Rights of the Child,Trafficking,Women's rights",1,Libya,Africa,"AU, OIC, AL",Accepted,4,15,2013,1,1,,1,,,1268,1207,"Take urgent measures to fight trafficking in persons, particularly women and children, including through international and regional cooperation, also with countries of destination in order to prevent the spread of this phenomenon and work to prosecute perpetrators",3,1,,,0,333,1,0,333,0,,1199,UPR1197,UPR
Romania,360,EEG,"EU, OIF","Minorities,Rights of the Child,Trafficking,Women's rights",1,Australia,WEOG,"PIF, Commonwealth",Accepted,4,15,2013,1,1,,1,,,1269,1208,"Strengthen its efforts to combat human trafficking and provide support services to victims, particularly for women and children and Roma people",3,6,,,0,333,1,0,333,0,,1200,UPR1198,UPR
Russian Federation,365,EEG,CIS,"Women's rights, rights of the child",1,Czech Republic,EEG,EU,Accepted,5,4,2009,1,1,,1,,,1296,1224,Adopt specific law on domestic violence,3,5,,1,0,0,0,0,1,1,,1201,UPR1199,UPR
Russian Federation,365,EEG,CIS,Women's rights,1,Czech Republic,EEG,EU,Accepted,5,4,2009,1,1,,1,,,1297,1225,"Collect statistical data on cases of violence against women, including domestic violence as specific crime",3,2,,,0,0,1,0,0,0,,1202,UPR1200,UPR
Russian Federation,365,EEG,CIS,Women's rights,1,Czech Republic,EEG,EU,Accepted,5,4,2009,1,1,,1,,,1297a,1226,"finally establish shelters and safe housing for victims of domestic violence, that would be locally accessible, sufficiently and sustainably funded and of corresponding capacity",3,6,,,0,0,1,0,0,0,,1203,UPR1201,UPR
Russian Federation,365,EEG,CIS,"Women's rights, rights of the child",1,South Africa,Africa,"AU, Commonwealth",Accepted,5,4,2009,1,1,,1,,,1299,1227,Adopt legislative measures to outlaw domestic violence if it has not done so already,3,5,1224,2,0,0,0,0,1,1,,1204,UPR1202,UPR
Russian Federation,365,EEG,CIS,"Women's rights, rights of the child",1,New Zealand,WEOG,"PIF, Commonwealth",Accepted,4,4,2009,1,1,,1,,,1301,1228,Adopt comprehensive strategy to combat domestic violence,2,8,,,1,0,0,0,0,0,,1205,UPR1203,UPR
Russian Federation,365,EEG,CIS,"Women's rights, right to housing",1,Sweden,WEOG,EU,Accepted,4,4,2009,1,1,,1,,,1302,1229,Enhance the efforts to combat violence against women and to improve women's access to safe shelter,3,6,,,0,333,1,0,333,0,,1206,UPR1204,UPR
Russian Federation,365,EEG,CIS,"Women's rights, rights of the child",1,Finland,WEOG,EU,Accepted,5,16,2013,1,1,,1,,,1271,1209,Ratify the Council of Europe Convention on preventing and combating violence against women and domestic violence,3,1,,,0,0,1,0,0,0,,1207,UPR1205,UPR
Russian Federation,365,EEG,CIS,"Women's rights, rights of the child",1,Azerbaijan,EEG,"OIC, CIS",Accepted,2,16,2013,1,1,,1,,,1273,1210,Continue its measures with regard to the promotion and protection of children's rights and combating violence against women,1,8,,,999,1,999,999,999,999,,1208,UPR1206,UPR
Russian Federation,365,EEG,CIS,Women's rights,1,Iraq,Asia,"OIC, AL",Accepted,4,16,2013,1,1,1,2,,,1280,1211,Take effective measures to prevent violence against women and prevent discrimination in employment on the grounds of gender,1,8,,,999,999,999,999,999,1,,1209,UPR1207,UPR
Russian Federation,365,EEG,CIS,Women's rights,1,Palestine,Observer,"OIC, AL",Accepted,2,16,2013,1,,1,1,,,1281,1212,Continue adopting the necessary measures to eliminate wage discrimination at work between men and women,1,8,,,1,0,0,0,0,0,,1210,UPR1208,UPR
Russian Federation,365,EEG,CIS,"Women's rights, rights of the child",1,Myanmar,Asia,ASEAN,Accepted,4,16,2013,1,1,,1,,,1282,1213,Further enhance the prevention of domestic violence,1,8,,,999,999,999,999,999,1,,1211,UPR1209,UPR
Russian Federation,365,EEG,CIS,"Women's rights, rights of the child",1,South Africa,Africa,"AU, Commonwealth",Accepted,4,16,2013,1,1,,1,,,1283,1214,Fast track the drafting of a federal bill on prevention of violence in the family,3,5,,,0,0,1,0,0,0,,1212,UPR1210,UPR
Russian Federation,365,EEG,CIS,"Women's rights, rights of the child",1,Philippines,Asia,ASEAN,Accepted,2,16,2013,1,1,,1,,,1284,1215,"Continue its efforts to enact laws addressing domestic violence, especially against women",3,5,,,0,1,0,0,0,0,,1213,UPR1211,UPR
Russian Federation,365,EEG,CIS,Women's rights,1,Poland,EEG,EU,Accepted,5,16,2013,1,1,,1,,,1285,1216,Adopt a comprehensive law on violence against women,3,5,,,0,0,0,0,0,1,,1214,UPR1212,UPR
Russian Federation,365,EEG,CIS,Women's rights,1,Palestine,Observer,"OIC, AL",Accepted,3,16,2013,1,1,,1,,,1286,1217,Consider the adoption of a comprehensive law and an action plan to combat violence against women,1,5,,,999,333,1,999,999,999,,1215,UPR1213,UPR
Russian Federation,365,EEG,CIS,"Women's rights, rights of the child",1,Uruguay,GRULAC,"OAS, OEI",Accepted,5,16,2013,1,1,,1,,,1287,1218,"Strengthen all kinds of measures to combat violence against women and girls, inter alia, adoption of a broader law to criminalize all forms of violence against women",3,5,,,0,0,0,0,0,1,,1216,UPR1214,UPR
Russian Federation,365,EEG,CIS,"Women's rights, rights of the child",1,Brazil,GRULAC,"OAS, OEI",Accepted,5,16,2013,1,1,,1,,,1289,1219,Develop a comprehensive action plan to combat domestic violence against women and girls,2,8,,,0,0,1,0,0,0,,1217,UPR1215,UPR
Russian Federation,365,EEG,CIS,"Women's rights, treaty bodies",1,Chile,GRULAC,"OAS, OEI",Accepted,3,16,2013,1,1,,1,,,1290,1220,"Consider the approval of a general law on violence against women, in conformity with the recommendation made by CEDAW",1,5,,,999,1,999,999,999,999,,1218,UPR1216,UPR
Russian Federation,365,EEG,CIS,"Women's rights, trafficking, rights of the child",1,Serbia,EEG,,Accepted,2,16,2013,1,1,,1,,,1291,1221,"Continue its actions against domestic violence, especially when the victims are children and women, and fight effectively against human trafficking",1,8,,,999,1,999,999,999,999,,1219,UPR1217,UPR
Russian Federation,365,EEG,CIS,"Women's rights, trafficking, rights of the child",1,Egypt,Africa,"AU, OIC, AL, OIF",Accepted,2,16,2013,1,1,,1,,,1292,1222,"Continue its efforts in fighting against trafficking in persons, especially women and children",1,8,,,999,1,999,999,999,999,,1220,UPR1218,UPR
Russian Federation,365,EEG,CIS,"Women's rights, rights of the child, impunity",1,Paraguay,GRULAC,"OAS, OEI",Accepted,4,16,2013,1,1,,1,,,1294,1223,"Strengthen the policies against the existence of early marriages of girls and polygamy, as well as the laws fighting impunity",3,6,,,0,0,1,0,0,0,,1221,UPR1219,UPR
San Marino,331,WEOG,,Women's rights,1,Monaco,WEOG,OIF,Accepted,5,7,2010,1,1,,1,,,1317,1238,"Fully and thoroughly implement Law No. 97 of 20 June 2008, on the prevention and repression of violence against women and gender violence",3,7,,,0,0,0,0,1,1,,1222,UPR1220,UPR
San Marino,331,WEOG,,"Women's rights, rights of the child",1,Austria,WEOG,EU,Accepted,5,7,2010,1,1,,1,,,1318,1239,"Provide secure shelter, as well as psychological and other assistance, to victims of domestic violence",3,6,,,0,0,0,0,1,1,,1223,UPR1221,UPR
San Marino,331,WEOG,,"Women's rights, rights of the child",1,Austria,WEOG,EU,Accepted,5,7,2010,1,1,,1,,,1319,1240,Provide specialized training to the police forces on how to deal with situations of domestic violence,3,6,,,0,0,0,0,1,1,,1224,UPR1222,UPR
